"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HeavyFog","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","TStorms","WindEquipmentChangeDate"
"08449013025","2018-04-06T10:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.85","55","63",,,,,"77",,"FEW:02 40",,"6.21",,"150",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET057METAR LERT 060900Z 15010KT 9999 FEW040 17/13 Q1011 NOSIG=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-04-06T11:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.85","57","63",,,,,"83",,"FEW:02 15 SCT:04 20",,"6.21",,"VRB",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET072METAR LERT 061000Z 15012KT 110V180 9999 FEW015 SCT020 17/14 Q1011 NOSIG=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-04-06T12:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.83","57","64",,,,,"78",,"FEW:02 18",,"6.21",,"VRB",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET065METAR LERT 061100Z 16013KT 130V200 9999 FEW018 18/14 Q1010 NOSIG=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-04-06T13:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.83","59","64",,,,,"83",,"FEW:02 11",,"6.21",,"VRB",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET065METAR LERT 061200Z 17013KT 140V200 9999 FEW011 18/15 Q1010 NOSIG=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-04-06T14:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.80","59","64",,,,,"83",,"FEW:02 10 BKN:07 14",,"5.59",,"VRB",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET072METAR LERT 061300Z 17013KT 130V200 9000 FEW010 BKN014 18/15 Q1009 NOSIG=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-04-06T14:39:00","FM-16","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.80","59","64",,,,,"83",,"FEW:02 9 BKN:07 13",,"5.59",,"VRB",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET072SPECI LERT 061339Z 23012KT 200V270 9000 FEW009 BKN013 18/15 Q1009 NOSIG=","FM-16","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-04-06T15:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.80","59","64",,,,,"83",,"FEW:02 10 SCT:04 15",,"6.21",,"240",,"20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET064METAR LERT 061400Z 24017KT 9999 FEW010 SCT015 18/15 Q1009 NOSIG=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-04-06T16:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.83","55","64",,,,,"73",,"FEW:02 15",,"6.21",,"VRB",,"16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET065METAR LERT 061500Z 24014KT 200V260 9999 FEW015 18/13 Q1010 NOSIG=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-04-06T17:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.83","54","63",,,,,"73",,"FEW:02 20",,"6.21",,"230",,"16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET057METAR LERT 061600Z 23014KT 9999 FEW020 17/12 Q1010 NOSIG=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-04-06T18:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.80","54","63",,,,,"73",,"SCT:04 22",,"6.21",,"VRB",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET065METAR LERT 061700Z 22010KT 200V260 9999 SCT022 17/12 Q1009 NOSIG=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-04-06T19:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.80","55","63",,,,,"77",,"SCT:04 20",,"6.21",,"VRB",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET065METAR LERT 061800Z 21009KT 170V240 9999 SCT020 17/13 Q1009 NOSIG=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-04-06T20:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.80","55","61",,,,,"83",,"FEW:02 20",,"6.21",,"VRB",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET065METAR LERT 061900Z 20009KT 170V230 9999 FEW020 16/13 Q1009 NOSIG=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-04-06T21:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.80","55","61",,,,,"83",,"FEW:02 20 OVC:08 30",,"6.21",,"VRB",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET072METAR LERT 062000Z 19009KT 160V220 9999 FEW020 OVC030 16/13 Q1009 NOSIG=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-04-06T21:30:00","FM-16","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.83","55","57",,,,,"94",,"FEW:02 7 SCT:04 20 BKN:07 30",,"6.21",,"280","26","13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET074SPECI LERT 062030Z 28011G23KT 9999 FEW007 SCT020 BKN030 14/13 Q1010 NOSIG=","FM-16","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-04-06T21:45:00","FM-16","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.83","55","57",,"||RA",,,"94",,"FEW:02 7 BKN:07 18 BKN:07 30",,"5.59",,"VRB",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET088SPECI LERT 062045Z 28008KT 250V310 9000 4000W RA FEW007 BKN018 BKN030 14/13 Q1010 NOSIG=","FM-16","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-04-06T22:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.83","55","57",,"||RA",,,"94",,"FEW:02 7 BKN:07 18 BKN:07 30",,"4.97",,"280",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET075METAR LERT 062100Z 28009KT 8000 -RA FEW007 BKN018 BKN030 14/13 Q1010 NOSIG=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-04-06T23:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.83","55","57",,"||RA",,,"94",,"SCT:04 10 BKN:07 16 OVC:08 22",,"4.97",,"VRB",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET083METAR LERT 062200Z 29010KT 260V320 8000 -RA SCT010 BKN016 OVC022 14/13 Q1010 NOSIG=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-04-07T00:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.83","54","55",,"||RA",,,"94",,"FEW:02 20 OVC:08 40",,"4.97",,"VRB",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET076METAR LERT 062300Z 30007KT 260V330 8000 -RA FEW020 OVC040 13/12 Q1010 NOSIG=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-04-07T01:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.83","54","54",,"||RA",,,"100",,"SCT:04 17 BKN:07 25 BKN:07 55",,"4.97",,"VRB",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET083METAR LERT 070000Z 32009KT 290V350 8000 -RA SCT017 BKN025 BKN055 12/12 Q1010 NOSIG=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-04-07T02:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.83","52","54",,"||RA",,,"94",,"SCT:04 12 BKN:07 20 BKN:07 55",,"5.59",,"VRB",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET083METAR LERT 070100Z 33009KT 290V360 9000 -RA SCT012 BKN020 BKN055 12/11 Q1010 NOSIG=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-04-07T03:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.83","50","52",,"||RA",,,"94",,"FEW:02 15 SCT:04 35 BKN:07 50",,"5.59",,"VRB",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET083METAR LERT 070200Z 31010KT 290V350 9000 -RA FEW015 SCT035 BKN050 11/10 Q1010 NOSIG=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-04-07T04:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.80","50","52",,"||RA",,,"94",,"FEW:02 40 BKN:07 55",,"5.59",,"VRB",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET076METAR LERT 070300Z 01004KT 330V040 9000 -RA FEW040 BKN055 11/10 Q1009 NOSIG=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-04-07T05:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.80","50","52",,"||RA",,,"94",,"FEW:02 5 OVC:08 45",,"5.59",,"090",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET068METAR LERT 070400Z 09007KT 9000 -RA FEW005 OVC045 11/10 Q1009 NOSIG=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-04-07T06:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.80","48","52",,,,,"88",,"BKN:07 59",,"6.21",,"VRB",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET070METAR LERT 070500Z 09003KT 350V130 9999 BKN059 11/09 Q1009 RERA NOSIG=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-04-07T07:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.80","48","52",,,,,"88",,,,"5.59",,"VRB",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET062METAR LERT 070600Z 10005KT 080V140 9000 NSC 11/09 Q1009 NOSIG=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-04-07T08:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.83","48","52",,,,,"88",,,,"5.59",,"160",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET054METAR LERT 070700Z 16003KT 9000 NSC 11/09 Q1010 NOSIG=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-04-07T09:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.85","48","54",,,,,"82",,"FEW:02 18",,"6.21",,"180",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET077METAR LERT 070800Z 18004KT 9999 FEW018 12/09 Q1011 TEMPO 4000 SHRA SCT020TCU=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-04-07T10:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.85","48","55",,,,,"77",,"FEW:02 20",,"6.21",,"VRB",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET085METAR LERT 070900Z 19007KT 160V220 9999 FEW020 13/09 Q1011 TEMPO 4000 SHRA SCT020TCU=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-04-07T11:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.85","50","57",,,,,"77",,"SCT:04 22",,"6.21",,"VRB",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET085METAR LERT 071000Z 20008KT 160V230 9999 SCT022 14/10 Q1011 TEMPO 4000 SHRA SCT020TCU=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-04-07T12:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.85","50","59",,,,,"72",,"SCT:04 22 BKN:07 40",,"6.21",,"VRB",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET092METAR LERT 071100Z 21011KT 170V240 9999 SCT022 BKN040 15/10 Q1011 TEMPO 4000 SHRA SCT020TCU=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-04-07T13:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.85","52","59",,,,,"77",,"SCT:04 22 BKN:07 38",,"6.21",,"VRB",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET091METAR LERT 071200Z 21013KT 180V250 9999 SCT022 BKN038 15/11 Q1011 TEMPO 3000 TSRA SCT020CB=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-04-07T13:15:00","FM-16","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.85","48","55",,"||SHRA",,,"77",,"SCT:04 20 BKN:07 39",,"6.21",,"VRB",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET099SPECI LERT 071215Z 21013KT 170V250 9999 SHRA SCT020TCU BKN039 13/09 Q1011 TEMPO 3000 TSRA SCT020CB=","FM-16","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-04-07T13:50:00","FM-16","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.85","46","57",,,,,"67",,"FEW:02 31 BKN:07 48",,"6.21",,"220",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET083SPECI LERT 071250Z 22010KT 9999 FEW031 BKN048 14/08 Q1011 TEMPO 3000 TSRA SCT020CB=","FM-16","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-04-07T14:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.85","46","57",,,,,"67",,"FEW:02 30 SCT:04 50",,"6.21",,"230",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET083METAR LERT 071300Z 23009KT 9999 FEW030 SCT050 14/08 Q1011 TEMPO 3000 TSRA SCT020CB=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-04-07T15:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.85","52","57",,,,,"82",,"FEW:02 24 BKN:07 42",,"6.21",,"250",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET083METAR LERT 071400Z 25011KT 9999 FEW024 BKN042 14/11 Q1011 TEMPO 3000 TSRA SCT020CB=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-04-07T16:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.83","50","59",,,,,"72",,"FEW:02 24 BKN:07 42",,"6.21",,"240",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET084METAR LERT 071500Z 24010KT 9999 FEW024 BKN042 15/10 Q1010 TEMPO 4000 SHRA SCT020TCU=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-04-07T16:20:00","FM-16","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.83","50","61",,,,,"68",,"FEW:02 24",,"6.21",,"220",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET077SPECI LERT 071520Z 22009KT 9999 FEW024 16/10 Q1010 TEMPO 4000 SHRA SCT020TCU=","FM-16","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-04-07T17:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.83","46","61",,,,,"59",,"SCT:04 22",,"6.21",,"240",,"16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET077METAR LERT 071600Z 24014KT 9999 SCT022 16/08 Q1010 TEMPO 4000 SHRA SCT020TCU=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-04-07T18:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.83","52","57",,"||RA",,,"82",,"SCT:04 20 BKN:07 54",,"5.59",,"220","25","13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET090METAR LERT 071700Z 22011G22KT 9000 RA SCT020 BKN054 14/11 Q1010 TEMPO 4000 SHRA SCT020TCU=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-04-07T18:09:00","FM-16","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.83","54","57",,,,,"88",,"SCT:04 23 BKN:07 48",,"5.59",,"230","25","11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET087SPECI LERT 071709Z 23010G22KT 9000 SCT023 BKN048 14/12 Q1010 TEMPO 4000 SHRA SCT020TCU=","FM-16","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-04-07T19:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.83","50","55",,"||SHRA",,,"82",,"SCT:04 28 BKN:07 52",,"4.35",,"VRB",,"18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET080METAR LERT 071800Z 24016KT 200V260 7000 SHRA SCT028TCU BKN052 13/10 Q1010 NOSIG=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-04-07T19:12:00","FM-16","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.83","52","55",,,,,"88",,"SCT:04 28 BKN:07 44",,"5.59",,"VRB",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET102SPECI LERT 071812Z 26006KT 230V290 9000 SCT028TCU BKN044 13/11 Q1010 RESHRA TEMPO 4000 SHRA SCT020TCU=","FM-16","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-04-07T20:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.83","50","57",,,,,"77",,"FEW:02 24 SCT:04 42",,"5.59",,"250",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET087METAR LERT 071900Z 25013KT 9000 FEW024TCU SCT042 14/10 Q1010 TEMPO 4000 SHRA SCT020TCU=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-04-07T21:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.83","50","55",,,,,"82",,"FEW:02 24 SCT:04 42",,"6.21",,"250",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET087METAR LERT 072000Z 25008KT 9999 FEW024TCU SCT042 13/10 Q1010 TEMPO 4000 SHRA SCT020TCU=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-04-07T22:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.85","50","57",,,,,"77",,"FEW:02 24 SCT:04 42",,"6.21",,"250",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET087METAR LERT 072100Z 25011KT 9999 FEW024TCU SCT042 14/10 Q1011 TEMPO 4000 SHRA SCT020TCU=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-04-07T23:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.85","52","57",,,,,"82",,"FEW:02 20 SCT:04 55",,"6.21",,"VRB",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET095METAR LERT 072200Z 25009KT 230V290 9999 FEW020TCU SCT055 14/11 Q1011 TEMPO 4000 SHRA SCT020TCU=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-04-08T00:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.85","50","57",,,,,"77",,"FEW:02 20 SCT:04 55",,"6.21",,"VRB",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET072METAR LERT 072300Z 27012KT 250V310 9999 FEW020 SCT055 14/10 Q1011 NOSIG=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-04-08T01:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.85","50","55",,,,,"82",,"FEW:02 20 SCT:04 35",,"5.59",,"VRB",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET082METAR LERT 080000Z 27007KT 240V310 9000 FEW020TCU SCT035 13/10 Q1011 RESHRA NOSIG=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-04-08T02:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.85","50","55",,,,,"82",,"FEW:02 20 SCT:04 35",,"6.21",,"300",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET067METAR LERT 080100Z 30010KT 9999 FEW020TCU SCT035 13/10 Q1011 NOSIG=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-04-08T03:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.85","50","54",,,,,"88",,"FEW:02 20 SCT:04 30",,"6.21",,"330",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET067METAR LERT 080200Z 33005KT 9999 FEW020TCU SCT030 12/10 Q1011 NOSIG=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08449013025","2018-04-08T04:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.85","50","54",,,,,"88",,"FEW:02 18",,"6.21",,"320",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET057METAR LERT 080300Z 32006KT 9999 FEW018 12/10 Q1011 NOSIG=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
